# swp_version: 0.1.0
# swp_git_commit: 5bd8c717c95bebc32a1c25562763a2ad57f6c3f4
# swp_git_branch: review-followup
# swp_git_dirty: 83 modified: README.md, configs/passive.yaml, docs/HANDOFF.md, docs/low_snr_extraction_sweep.md, docs/passive_search.md, docs/phantom_parameter_sweep.md, scripts/ablation.py -> scripts/archive/ablation.py, scripts/aperture_trend.py -> scripts/archive/aperture_trend.py, scripts/caenen_analyze.py -> scripts/archive/caenen_analyze.py, scripts/caenen_methods.py -> scripts/archive/caenen_methods.py, ... (+73)
# swp_git_diff_sha256: aea29eae4ecf8823b49ef99d53c5b3a999200a6732f6369114a0bc647cc607e4
# zea_version: 0.1.1
# zea_source: D:/Luuk van Knippenberg/Github/zea
# zea_git_commit: 8c2699fd32b969582049d0f704ac3edb862910be
# zea_git_branch: verasonics-multibuffer-clean
# zea_git_dirty: 
# numpy: 2.5.0
# scipy: 1.18.0
# python: 3.12.13
# host: EEMATLAB-OP02
# created_utc: 2026-09-24T09:51:10+00:00
# keras_backend: torch
# command: invivo_recipe_contrast.py
# config_sha256: 1952ebd3ff4ddf5c18c73ae4bf8ccbfc8d188ee7f241834779391fcc0bf5e10f
dataset,push,recipe,oc_push,oc_nopush,sym_push,sym_nopush,amp_push,amp_nopush,d_oc,log2_amp
iv0804_40V,m16,caenen_cont,0.8396956633735114,0.7286580510056125,0.3571696043164986,0.49662353267379833,0.01604857401450313,0.0033621088484456336,0.11103761236789889,2.255006775554213
iv0804_40V,m16,caenen_cont_gian,0.8394659452910714,0.7268582066341599,0.36266001456726543,0.4958634069700949,0.01578505718659938,0.0033567239384007194,0.11260773865691154,2.233433689501273
iv0804_40V,m17,current,0.8957835275107869,0.9661457457321443,0.6468883367078702,0.5121371790979625,2.4096196737152027e-06,1.580267347788422e-05,-0.07036221822135735,-2.7132912931249815
iv0804_40V,m17,f2f_current,0.8016461862793832,0.8745570702016636,0.3984735634263337,-0.1871091550815252,0.0028564723011614795,0.004036191901579107,-0.0729108839222804,-0.49876022894473615
iv0804_40V,m17,caenen,0.7104219288370164,0.6304254246305023,0.06492524506872939,0.018999567849831166,0.009115209909674444,0.012376509291930888,0.07999650420651405,-0.4412566849834204
iv0804_40V,m17,caenen_dir,0.8459279887342318,0.78224951836767,0.012849590273696055,0.0066356604520474965,0.0047849161794506195,0.006956462134288542,0.06367847036656182,-0.5398601251964427
iv0804_40V,m17,caenen_cont,0.7748091270011034,0.752211954925315,0.632916764741304,0.3421484743929423,0.005271621169105578,0.014296093919593349,0.022597172075788374,-1.4393024136700372
iv0804_40V,m17,caenen_cont_gian,0.7689613684084745,0.7512473107881915,0.6472788065124989,0.34236733562669974,0.0049387110637376,0.014096165533840911,0.017714057620282997,-1.5130962989920549
iv0804_40V,m18,current,0.8830435505661525,0.9701056947355844,0.12691503508073862,0.6846986262957193,5.9351033957303845e-06,1.1444918633572154e-05,-0.08706214416943192,-0.9473621377830524
iv0804_40V,m18,f2f_current,0.7720726209310474,0.7603827345159295,-0.13329727674270353,0.2909856769659513,0.0063111179457625375,0.00403012072188327,0.011689886415117923,0.6470725303550691
iv0804_40V,m18,caenen,0.5020442886357298,0.6112175072599878,0.04747181699551025,0.3018976001021229,0.05075592373233425,0.03896359850818175,-0.109173218624258,0.38144928470225076
iv0804_40V,m18,caenen_dir,0.6326852892499601,0.5522349446685151,-0.14363908794404492,-0.02994452829792372,0.018351611412559123,0.014197117948245283,0.08045034458144507,0.37030865972708743
iv0804_40V,m18,caenen_cont,0.7457078009473196,0.794016470708053,0.09935862068839385,-0.018735047269140288,0.02493610577743337,0.021231913355311913,-0.04830866976073345,0.23200179153171951
iv0804_40V,m18,caenen_cont_gian,0.7449411974161092,0.7931765055601746,0.09534092453197487,-0.020886930572710537,0.024573534625374156,0.02116138584854575,-0.0482353081440654,0.2156712760903969
iv0804_40V,m19,current,0.9375395925168125,0.9470718358083021,0.6883118681297464,0.7639261584624909,8.98811605291219e-06,1.7495038568088272e-05,-0.009532243291489606,-0.9608551874597442
iv0804_40V,m19,f2f_current,0.8862006079893534,0.7792932438383898,0.40027344898516903,0.25116139867660264,0.0021669843272881305,0.003237048807642364,0.10690736415096358,-0.578990399229655
iv0804_40V,m19,caenen,0.6606444913040884,0.6317152109118603,0.1070407328180135,0.23653542984060882,0.0053511594785257185,0.018265547166901226,0.028929280392228085,-1.7712015412772062
iv0804_40V,m19,caenen_dir,0.860942513025342,0.840553792418684,0.354409303270905,0.40838755654082065,0.002116319735356554,0.007028513234167312,0.020388720606657973,-1.7316619357820682
iv0804_40V,m19,caenen_cont,0.7341460227702662,0.6953730173072288,0.5982498049556868,0.6005456483375933,0.005518636596759567,0.01397876684219909,0.03877300546303741,-1.3408533047934552
iv0804_40V,m19,caenen_cont_gian,0.7340361155404889,0.7018901543507425,0.5740302894115267,0.6072795118955577,0.0050315679878010855,0.013772551671549225,0.03214596118974633,-1.4527159132407603
iv0804_40V,m20,current,0.8628907781833763,0.9614320688264094,0.5333138365778008,0.7993367299450134,6.170811079561832e-06,1.738887057390849e-05,-0.09854129064303307,-1.4946321990555933
iv0804_40V,m20,f2f_current,0.6794124993918225,0.7335545815174332,0.391892471761248,0.002240818873143041,0.003663938784113901,0.004525536089192405,-0.05414208212561078,-0.3046933025592331
iv0804_40V,m20,caenen,0.5768829966512907,0.611522578584185,0.1605041903469442,0.06777018718416884,0.012003327630392257,0.012151396598732782,-0.03463958193289429,-0.017687723535331542
iv0804_40V,m20,caenen_dir,0.6822804636589274,0.6267966548366873,0.510561017226059,0.08551168433108569,0.005417393790978385,0.004612882493865506,0.05548380882224002,0.23193042186980728
iv0804_40V,m20,caenen_cont,0.7469402204635887,0.8282974984145968,0.02331592122132281,0.08210682819278461,0.007534094059706796,0.012222078769878988,-0.08135727795100811,-0.6979837342737528
iv0804_40V,m20,caenen_cont_gian,0.7500220985740274,0.8302915046207571,0.024004326715496283,0.08210005293366006,0.007343321111128247,0.012105508232288165,-0.08026940604672972,-0.7211590569753673
iv0804_40V,m21,current,0.7968237505831737,0.8241645081976545,0.7296225014104689,0.8816807666287725,8.225879079802747e-07,1.192477015792715e-05,-0.02734075761448085,-3.857647784862379
iv0804_40V,m21,f2f_current,0.856927906429067,0.836689281371177,0.7863512012526973,0.5252609694647545,0.0003736586572776827,0.0007115498367851836,0.02023862505788998,-0.9292438579035952
iv0804_40V,m21,caenen,0.6368152809073575,0.6346891658982022,0.09755859405737533,0.1297758875300602,0.0010736890401779704,0.0022085179759567287,0.0021261150091552716,-1.0405023518983205
iv0804_40V,m21,caenen_dir,0.8229926263911913,0.7545323830190358,0.598359863456872,-0.15919532097092645,0.0004575636247592167,0.000896051964675487,0.0684602433721555,-0.969610035031478
iv0804_40V,m21,caenen_cont,0.672515623906223,0.7241467070186982,0.5289214433049133,0.7841180318677101,0.00116850544623103,0.0010570518145238297,-0.05163108311247522,0.14461836190252966
iv0804_40V,m21,caenen_cont_gian,0.6689652607378683,0.7261134522325982,0.5412776962782878,0.7854795398523132,0.0010553617362455468,0.001048429764985809,-0.05714819149472983,0.009507364914113239
iv0804_40V,m22,current,0.7953525460580207,0.7898876638875576,0.21276552436943066,0.04696110615533575,9.201720703877649e-08,4.11854088197064e-08,0.005464882170463148,1.1597703581149574
iv0804_40V,m22,f2f_current,0.6661038182392347,0.6195579684747352,0.11842977347179061,0.6645485588423853,0.00019292116300313915,0.00012849861664489135,0.04654584976449949,0.5862585842277174
iv0804_40V,m22,caenen,0.4995140012755323,0.5138247825680862,0.3403649576257392,0.3567270439100808,0.000618645267897277,0.00037046284154864685,-0.014310781292553865,0.7397835596001482
iv0804_40V,m22,caenen_dir,0.5043951028909184,0.6370345805263423,0.39544381984489474,0.44216304661570793,0.0002592023918500218,0.00015497912423938296,-0.13263947763542394,0.7420051341971808
iv0804_40V,m22,caenen_cont,0.9194814082025176,0.7703818394321849,0.870384801990071,0.7068850410706193,0.0004837713001171046,0.0002429048526476001,0.1490995687703327,0.9939338717280213
iv0804_40V,m22,caenen_cont_gian,0.9030936343627598,0.7710630078507338,0.8736294766774955,0.7070091708553599,0.0004364116092511961,0.00024338727944495962,0.13203062651202602,0.8424357121355116
iv0804_40V,m23,current,0.9538170476854568,0.7070108687301646,0.7622879717814598,0.792487943176453,5.917016578569159e-06,4.599329350968745e-06,0.24680617895529222,0.36344642669172517
iv0804_40V,m23,f2f_current,0.820472003228987,0.6597663108609658,0.5879769314644527,0.5176729446247907,0.0003858177775200011,0.0004909734705288618,0.16070569236802112,-0.34772545073885236
iv0804_40V,m23,caenen,0.6698193962364496,0.5491236782122245,-0.19767131319638154,-0.04221959026771654,0.00131413271915658,0.0015933150896182409,0.12069571802422507,-0.2779206123257776
iv0804_40V,m23,caenen_dir,0.8245196219787834,0.6171256544464081,0.5592226276456993,0.314909992749601,0.0005013226319914449,0.0006635874442106815,0.20739396753237527,-0.40454722377918884
iv0804_40V,m23,caenen_cont,0.6254869781467366,1.0028764565378974,-0.024695114461384927,0.2802894254270236,0.0012172414750438437,0.0009055041506600424,-0.37738947839116077,0.426822237376317
iv0804_40V,m23,caenen_cont_gian,0.6154903621865214,1.0029114541285704,0.008709425313271815,0.28246115118066184,0.0010549374665766924,0.0009049540036289444,-0.387421091942049,0.2212411121020763
iv0818_41el,m0,current,0.9063388222558475,0.8822083978780896,0.43735146626228283,0.2735880336329621,3.7298004298630635e-06,3.947749850334957e-06,0.02413042437775792,-0.08193213776197836
iv0818_41el,m0,f2f_current,0.7018288357098259,0.709113385223866,0.0036186959594386335,0.27043538169936054,0.002232827781896019,0.002285282957922121,-0.007284549514040117,-0.033500826852621804
iv0818_41el,m0,caenen,0.5861665675923784,0.6688422424811741,0.2312522281081201,0.6154510270673219,0.006968092295738275,0.009676873050539018,-0.08267567488879568,-0.47377720233745974
iv0818_41el,m0,caenen_dir,0.7487033382944167,0.7761677045108852,0.10412162684574039,0.5443821162142399,0.003621124030015963,0.004018139996742086,-0.027464366216468528,-0.1500902375832753
iv0818_41el,m0,caenen_cont,0.8636922497964028,0.7099988977582515,0.5520207374041288,0.7062217943520437,0.0043179332576769175,0.008109291311593768,0.15369335203815127,-0.9092348959434737
iv0818_41el,m0,caenen_cont_gian,0.8634802215284234,0.7095895388079458,0.5419227882271304,0.7072118967820982,0.004267230601990944,0.008036054964872396,0.15389068272047757,-0.9131873556532132
iv0818_41el,m1,current,0.9194913402730231,0.8691538013490225,0.6567775603531608,0.21227891087287556,6.533561568112337e-06,5.198440737477132e-06,0.05033753892400061,0.3297906921078635
iv0818_41el,m1,f2f_current,0.7592073711811609,0.614258834674617,-0.10398566959503451,0.2636062330697083,0.003290332787494094,0.0034053839100581375,0.14494853650654393,-0.049583944434327676
iv0818_41el,m1,caenen,0.6579184211495154,0.6882061632088392,0.36239270701377446,0.1835689168444459,0.009313609604291262,0.013602118854492458,-0.03028774205932383,-0.5464190876156128
iv0818_41el,m1,caenen_dir,0.8183741525891578,0.796288379695157,0.3191038283495429,-0.19669473269387125,0.004374125086240282,0.005904663331421265,0.02208577289400082,-0.4328603257172138
iv0818_41el,m1,caenen_cont,0.679081026238484,0.7777259456103035,0.1837153727680006,0.011372715710544408,0.008392074343125886,0.005945420746764791,-0.09864491937181952,0.49724854789383155
iv0818_41el,m1,caenen_cont_gian,0.6821522738432222,0.7760580001137962,0.19288044641241595,0.014639781944224502,0.008086583211470343,0.005961771774574989,-0.09390572627057403,0.4397891079027879
iv0818_41el,m2,current,0.9040516526940178,0.9601505895079172,0.6066749423131313,0.7949349239983389,6.5971937741749095e-06,1.4749243050246005e-05,-0.056098936813899436,-1.1607165296516584
iv0818_41el,m2,f2f_current,0.8007826722541659,0.7019470952951532,0.5057764337881393,0.09500286795906787,0.0022498434520566435,0.004060824609666152,0.09883557695901268,-0.8519480976759789
iv0818_41el,m2,caenen,0.622487805387705,0.5475515231472143,0.12764861407726916,0.4877325463396736,0.005370086264909975,0.007999584904001033,0.07493628224049065,-0.5749798771323577
iv0818_41el,m2,caenen_dir,0.6991336650886695,0.6648353596372554,-0.08601084760589318,0.10217491615685037,0.0024581733150235304,0.003136619916316409,0.0342983054514141,-0.3516240820702987
iv0818_41el,m2,caenen_cont,0.6890141169035293,0.7514991935709033,0.2561240506779966,0.17140808390413553,0.008201096341606014,0.009563273732155647,-0.06248507666737402,-0.22168778554771432
iv0818_41el,m2,caenen_cont_gian,0.6897920284986705,0.7566765284177187,0.2593752153242586,0.16275812232072634,0.007741575560969258,0.009426866479850424,-0.06688449991904821,-0.284151081493742
iv0818_41el,m3,current,0.9364365542351081,0.9466420759412825,0.154497294185078,0.5675412962451066,3.3213640674903197e-06,7.779694048378608e-06,-0.010205521706174392,-1.2279375486737598
iv0818_41el,m3,f2f_current,0.7437367084459763,0.8029250294622184,0.27592454324697485,0.20292537923875636,0.0006716243662675335,0.001224693161695285,-0.05918832101624216,-0.8666938606049578
iv0818_41el,m3,caenen,0.6352578356675563,0.512181127303327,0.22607512070706007,0.29271630168239343,0.0017199476103304011,0.003026029359130693,0.12307670836422935,-0.8150613638821224
iv0818_41el,m3,caenen_dir,0.7401283729857612,0.6840668502817109,-0.11626556292752267,0.08709487985173257,0.0009931206821946414,0.0013816925806139446,0.05606152270405029,-0.4763957121543708
iv0818_41el,m3,caenen_cont,0.700666290103594,0.9096935469235985,0.41574368774181486,0.509643051027404,0.0019473361082305509,0.0019115446268957303,-0.20902725682000445,0.026763031540613276
iv0818_41el,m3,caenen_cont_gian,0.7053541795309526,0.9082487355316374,0.39617376031105883,0.5151095881125718,0.0017572996700319541,0.0018936210050671722,-0.20289455600068484,-0.107787381188344
iv0818_41el,m4,current,0.8841293321246619,0.9370560066992687,0.5309539272179988,0.714903690577816,2.708405906167727e-06,4.782608778224761e-06,-0.05292667457460676,-0.8203538119522324
iv0818_41el,m4,f2f_current,0.6901818614874307,0.7379076214447239,0.329723966091503,0.3475396800773389,0.0007609348777379081,0.0009194029658812916,-0.04772575995729322,-0.2729243297084499
iv0818_41el,m4,caenen,0.617247837523941,0.5927846936944242,0.4052123985645861,0.17812284225065744,0.0020247523523539137,0.002746318358073129,0.024463143829516754,-0.43975341231089526
iv0818_41el,m4,caenen_dir,0.7461211257224896,0.7187244248085377,0.566631644436093,-0.07685303141122068,0.0009421614247175805,0.0013544805164373759,0.027396700913951855,-0.5236934716999525
iv0818_41el,m4,caenen_cont,0.704455426548642,0.8187201065880935,-0.29739221224085977,0.1254748934420093,0.0012202892718192447,0.0012127671136288461,-0.11426468003945145,0.008920643976276297
iv0818_41el,m4,caenen_cont_gian,0.7089199720483612,0.8184186451965867,-0.3356372105613102,0.12553785591295663,0.0010878001486385365,0.0012107198726345949,-0.10949867314822548,-0.15445157553895322
iv0818_41el,m5,current,0.5855864859219476,0.7218492587082106,0.5627143571625779,-0.008558867839425109,8.56047131359649e-07,7.553519014640592e-07,-0.13626277278626298,0.18054130900375034
iv0818_41el,m5,f2f_current,0.6536360330585483,0.7576336106128256,0.44324719666742696,-0.028149622454581812,0.0005440648314919018,0.0005131912750251221,-0.1039975775542773,0.08428193239957468
iv0818_41el,m5,caenen,0.6332711612245812,0.6075355816340271,0.25178841005820607,0.5233443573554711,0.0012370104915809285,0.001523471486128326,0.02573557959055406,-0.30050476180801633
iv0818_41el,m5,caenen_dir,0.737731424450235,0.7219621177603659,-0.13556484141501418,0.01680098706879859,0.0006387339120242739,0.0007096714758933525,0.01576930668986909,-0.1519362717621452
iv0818_41el,m5,caenen_cont,0.7890538009123884,0.7569287924232908,-0.0688915539492961,0.004982419102708229,0.0006423147202290813,0.0007427148771878553,0.032125008489097606,-0.20952811721863437
iv0818_41el,m5,caenen_cont_gian,0.786870634269368,0.7573382971036379,-0.05648468836692411,0.002909818273681816,0.0006031105014067987,0.0007423122216363335,0.029532337165730116,-0.2996037662381104
iv0818_41el,m6,current,0.7885911777844679,0.6766386602723071,0.10707054845094752,0.5319228053573187,3.2279726385415877e-06,2.9694237673509336e-07,0.11195251751216073,3.442373449295827
iv0818_41el,m6,f2f_current,0.5423584505042035,0.7959066134462792,0.04812133316148275,0.29912343400554803,0.0007553995491014711,0.0005917532172741406,-0.2535481629420757,0.3522442779332873
iv0818_41el,m6,caenen,0.5620839267888232,0.6265538114650937,0.36028404171987094,0.29527152935120077,0.0020971378011405066,0.0015245951919718751,-0.06446988467627046,0.459995431324875
iv0818_41el,m6,caenen_dir,0.6408920969263838,0.7618863746900352,0.38518698566021153,0.2611674043209951,0.0008996327340476453,0.0007464921799634427,-0.12099427776365135,0.2692090088078982
iv0818_41el,m6,caenen_cont,0.6854101537628483,0.7712859592228846,0.16613792590503323,0.32131450969295267,0.001003608650334075,0.0006893943551463993,-0.08587580546003626,0.5417954199487434
iv0818_41el,m6,caenen_cont_gian,0.681234536658747,0.7706583843493461,0.22762823968089127,0.320858279283905,0.0009406289800971873,0.0006898201962777331,-0.08942384769059908,0.44740541320813193
iv0818_41el,m7,current,0.8872800882399117,0.9611010586777944,0.4778575242425394,0.1804731144934519,3.509904517680534e-06,7.18191841619301e-06,-0.07382097043788272,-1.0329374801903146
iv0818_41el,m7,f2f_current,0.7985359192265427,0.8452940782833411,0.205250870417062,-0.009157144650885622,0.0008895867637243114,0.0012566318001376944,-0.046758159056798476,-0.4983547669960483
iv0818_41el,m7,caenen,0.6605930823787947,0.7032073953916538,0.1891711393792053,-0.21494937621954005,0.0032870717858111275,0.0049922094341259505,-0.04261431301285912,-0.6028754961502802
iv0818_41el,m7,caenen_dir,0.7287235128095139,0.8659788941209432,0.456569944529476,-0.41363837039011325,0.0015070482156075355,0.0026264169213425525,-0.13725538131142934,-0.8013703755698576
iv0818_41el,m7,caenen_cont,0.8361325000836363,0.7978422519148118,0.473198617070767,0.7851477379576477,0.0023321680659103834,0.004747514243342576,0.038290248168824426,-1.0255005697085127
iv0818_41el,m7,caenen_cont_gian,0.834172143461538,0.7975537870426743,0.4611989064464403,0.7850596296874127,0.002171875996467585,0.004716369241968431,0.036618356418863685,-1.118734935905546
iv0818_41el,m8,current,0.9563767240927821,0.9673158416148858,0.21165948832090165,0.5060707479675336,4.987644882194394e-06,1.2999821988815108e-05,-0.010939117522103747,-1.3820612132768664
iv0818_41el,m8,f2f_current,0.7753402838507323,0.857079820959083,0.028405341193804657,0.5973226758990462,0.0029803469828618323,0.003184890275324587,-0.08173953710835069,-0.09576336585333779
iv0818_41el,m8,caenen,0.7044922658238372,0.6306321489861079,0.28732570974201965,-0.016344192548497314,0.008666039255497528,0.00960009150111168,0.0738601168377293,-0.14767538486571763
iv0818_41el,m8,caenen_dir,0.7773953920130214,0.7725871238087502,0.32730702389542515,0.09739776083497473,0.0039385223425673155,0.004275309941957745,0.004808268204271271,-0.11837455319356457
iv0818_41el,m8,caenen_cont,0.7850410508998141,0.6903140096657147,0.38807493096442947,0.05860163267670596,0.005414298011737885,0.008570570632907183,0.09472704123409947,-0.6626169648860418
iv0818_41el,m8,caenen_cont_gian,0.7983287849031783,0.6898455555587897,0.4357698248699184,0.061509518324874154,0.00508653901412409,0.008436892200281378,0.10848322934438859,-0.7300273173140371
iv0818_41el,m9,current,0.8175582757882958,0.9254754427724212,0.2662166683416733,0.6756558788788105,1.8223565779883505e-06,3.155409497963632e-06,-0.10791716698412546,-0.7920219683514861
iv0818_41el,m9,f2f_current,0.6932615706342846,0.7319654029582409,0.041239014731335934,-0.23745086940915763,0.0024390422875664505,0.0026782585483480447,-0.038703832323956244,-0.13498046791019344
iv0818_41el,m9,caenen,0.5566870154356774,0.5537637580856793,-0.01434329437349143,-0.07817834429053984,0.008010733107278794,0.007249717524448074,0.0029232573499980985,0.1440094942807982
iv0818_41el,m9,caenen_dir,0.7218681808761243,0.7255545772229444,-0.24601779785904368,-0.22854106515639333,0.003982666982917436,0.003171666637721487,-0.003686396346820109,0.3284937088754668
iv0818_41el,m9,caenen_cont,0.7047137361114355,0.7700068510568926,0.6749858821729537,0.2715596843288377,0.007062091403787261,0.006986598072986417,-0.06529311494545709,0.015505346960298094
iv0818_41el,m9,caenen_cont_gian,0.7053667257107286,0.770826569261203,0.66963766893188,0.2579427195174899,0.006849365708059577,0.006914726538217565,-0.0654598435504744,-0.01370180505021898
iv0818_41el,m10,current,0.8461158556421179,0.9259435870853534,0.17963082767930805,0.5690517121547751,3.8257582335724285e-06,3.3657658687955883e-06,-0.07982773144323552,0.18481088370829504
iv0818_41el,m10,f2f_current,0.8116463056497518,0.5963242001099002,0.11436496182907785,-0.2112086757462287,0.004083700175087944,0.002320257625887804,0.21532210553985165,0.815591946104897
iv0818_41el,m10,caenen,0.5980857861795044,0.5118650797024787,0.04293464860777236,0.17058661623670118,0.01223756281021805,0.006755055248942721,0.08622070647702562,0.8572767902146657
iv0818_41el,m10,caenen_dir,0.6669202221395191,0.5461235198687429,-0.4814527926887811,0.17144022590745767,0.00584494213125093,0.0030030657267592882,0.12079670227077621,0.9607526903402747
iv0818_41el,m10,caenen_cont,0.8962465700406943,0.8228551697123844,-0.09167941305709909,0.26512297444662636,0.006447054795090671,0.006645620379646324,0.07339140032830993,-0.0437636383987184
iv0818_41el,m10,caenen_cont_gian,0.8843992500789755,0.8239018930048976,-0.07863503897791889,0.258004001533165,0.006142739124220868,0.006569521468749047,0.060497357074077884,-0.09690617202713939
iv0818_41el,m11,current,0.9292116409814998,0.9749999524781578,0.4798230562909927,0.8687120977984667,2.698627873674635e-06,1.2225065351415037e-05,-0.045788311496658074,-2.179544221683326
iv0818_41el,m11,f2f_current,0.8036912214755039,0.7518609379005181,0.1854801717277691,0.4897351815179389,0.0008709700149142754,0.0016488982642237492,0.05183028357498576,-0.9208074315314441
iv0818_41el,m11,caenen,0.6144441791532522,0.693958597687395,0.4492247973777089,0.5822985543830971,0.00269144938487925,0.006048861374541342,-0.07951441853414276,-1.1682803035030906
iv0818_41el,m11,caenen_dir,0.8200337700019205,0.8254047963748755,0.31217715016791714,0.5157281241948732,0.001328696557711487,0.0027931532856001495,-0.005371026372955057,-1.0718830840898683
iv0818_41el,m11,caenen_cont,0.7841384714938033,0.8673921185845748,0.1904261913157642,0.6050202036730736,0.002121273123463011,0.006794955884258006,-0.08325364709077143,-1.6795337981253795
iv0818_41el,m11,caenen_cont_gian,0.7753395773987728,0.8669488104324075,0.16871902813093734,0.593371018316788,0.001984119885979965,0.006650112320327841,-0.09160923303363466,-1.7448795079634865
iv0818_41el,m12,current,0.8840788543350815,0.945566374109427,0.5468465917516715,0.5264874368811152,5.956267902024997e-06,1.2610485659473408e-05,-0.06148751977434552,-1.082143288043005
iv0818_41el,m12,f2f_current,0.6626729057381263,0.7423853673593791,0.3660761925637909,0.2672492044050637,0.002742782180412485,0.0028229063118288644,-0.07971246162125278,-0.04154119432535282
iv0818_41el,m12,caenen,0.49684621562440473,0.5420667365182654,0.41528613087520494,0.20200522886816194,0.0055814497567654095,0.005965323964835337,-0.045220520893860694,-0.09596058558071888
iv0818_41el,m12,caenen_dir,0.6885200668220777,0.621647710348113,0.2830118670890415,0.37750577495400517,0.002893440710345162,0.0027853774490219758,0.06687235647396472,0.05491324034158236
iv0818_41el,m12,caenen_cont,0.7748399923616625,0.8125125527919935,0.35858236340899335,0.3517946472314977,0.006690389124746259,0.007469961078927128,-0.03767256043033107,-0.15901060311877793
iv0818_41el,m12,caenen_cont_gian,0.77131561411374,0.8114159174940548,0.39501680984395504,0.3406373429990687,0.0061817568340944646,0.007348481310154681,-0.040100303380314894,-0.24942921766563467
iv0818_41el,m13,current,0.7285688407731262,0.7267779319495784,0.6262918002633947,0.3320488999835197,5.048061383241988e-06,4.822230537728663e-06,0.001790908823547821,0.06602882934445166
iv0818_41el,m13,f2f_current,0.6899023830749712,0.8206516951046033,0.2751499176224833,-0.08405442777234855,0.0012680427931189382,0.0013103269211523743,-0.13074931202963214,-0.047323369650895473
iv0818_41el,m13,caenen,0.5843850802192121,0.6268088891940903,0.020960275545010953,0.39417518829789683,0.0022324794568646888,0.0026125993754929507,-0.042423808974878185,-0.22683901423765784
iv0818_41el,m13,caenen_dir,0.6804531048644825,0.7282465117307092,0.2763008119079449,0.2927853615260693,0.001104089460653565,0.0012760075252215045,-0.047793406866226684,-0.2087797638082215
iv0818_41el,m13,caenen_cont,0.7720239137929366,0.6991634200185035,-0.017242012076192866,0.6056305048724039,0.001251114109055747,0.0012240437093366606,0.07286049377443304,0.0315583017817442
iv0818_41el,m13,caenen_cont_gian,0.7637014140427341,0.7000993473859588,0.0033729924649199996,0.6047033573149042,0.001152269010381393,0.0012218811294410746,0.06360206665677526,-0.08462636980622976
iv0818_41el,m14,current,0.8222160220070798,0.6256799852013747,0.41725258641328605,0.7884313906024862,6.70898530516943e-06,3.6204155658498584e-06,0.19653603680570508,0.8899392785798788
iv0818_41el,m14,f2f_current,0.8117615169703515,0.7459930050889934,0.25523334549282345,0.013454960845618176,0.001108837831468407,0.0011239676963043677,0.06576851188135813,-0.01955218651207219
iv0818_41el,m14,caenen,0.7260872713027348,0.4778563202889873,0.33138456342194017,0.227237459779508,0.0023220340359896728,0.0027123484447032263,0.24823095101374748,-0.22415340857683172
iv0818_41el,m14,caenen_dir,0.7566974820413571,0.6826887041171072,0.09152512890690648,0.2027367387797086,0.001135748438033875,0.0012855515203556705,0.07400877792424987,-0.17874410814806294
iv0818_41el,m14,caenen_cont,0.7708447652878129,0.7383499557518723,0.011246360792987617,0.42396301542278386,0.0013079552809100385,0.001565244395567541,0.03249480953594053,-0.2590747197628625
iv0818_41el,m14,caenen_cont_gian,0.7601631145711051,0.7383983773766789,0.020019366172797065,0.4249690055549775,0.0012534355462029546,0.001564985550053173,0.021764737194426176,-0.32026152417925363
iv0818_41el,m15,current,0.7504064982222888,0.5744122083630857,0.6613393275632271,0.7927220440069294,2.8670291348399478e-06,2.237311572678576e-06,0.17599428985920307,0.3577903822549658
iv0818_41el,m15,f2f_current,0.8492282294335668,0.6852069297631993,-0.39294672781704276,0.15261799797858497,0.001424743036218922,0.0010993086583860705,0.1640212996703675,0.3741052253090584
iv0818_41el,m15,caenen,0.5899595442811171,0.6114094590687079,0.3375745934442518,0.1867755633722816,0.002471262722323152,0.003059552070557917,-0.02144991478759084,-0.30807205950694194
iv0818_41el,m15,caenen_dir,0.6995044123431648,0.7646173192317751,-0.07352704867860613,-0.14063250126223106,0.0013434813078783438,0.0015578482409667155,-0.06511290688861027,-0.213578449963747
iv0818_41el,m15,caenen_cont,0.6805093355048583,0.7886787018256697,0.16333827351056388,0.3577521603052792,0.0016397664143260313,0.0013272380282573337,-0.10816936632081142,0.3050631883862419
iv0818_41el,m15,caenen_cont_gian,0.6851835586292458,0.7887441515243743,0.1687867912532314,0.35703419630970035,0.0015855180059547564,0.0013257625347158869,-0.10356059289512842,0.2581318726954412
iv0818_41el,m16,current,0.7284060632968312,0.825590840694081,0.33370876009439776,0.700879002998249,8.589995964487965e-07,6.175377913006429e-07,-0.09718477739724973,0.47613002596267234
iv0818_41el,m16,f2f_current,0.8362838980001643,0.7484611351478009,0.17404495629463,0.06764006232566952,0.0011832551235609245,0.0012341743375366954,0.08782276285236346,-0.06078503268745266
iv0818_41el,m16,caenen,0.5724701701697492,0.6120159186020536,0.5996357291475,0.4702286836914436,0.0026649518606212943,0.00268100581243754,-0.039545748432304406,-0.008664874550476187
iv0818_41el,m16,caenen_dir,0.7941544812685615,0.7135275087962869,0.33443657122526127,0.2468374019771349,0.0011847794225333767,0.0013793396697494536,0.08062697247227457,-0.21935928298572996
iv0818_41el,m16,caenen_cont,0.7362304222096074,0.7369412627956692,0.11238929372246344,0.26256181493800596,0.0011090306688341198,0.001346781293098279,-0.000710840586061745,-0.28021632531621216
